date;KM;T;F;E;G
2018-09-08 18:00:00;40,67;18,0;5,87;32,98;2,78
2018-09-08 19:00:00;32,58;16,2;6,16;31,87;0,0
2018-09-08 20:00:00;32,32;15,9;6,49;32,41;0,0
2018-09-08 21:00:00;40,05;15,1;6,38;31,31;0,0
2018-09-08 22:00:00;34,07;15,4;6,5;31,93;0,0
2018-09-08 23:00:00;34,66;14,6;6,38;30,81;0,0
2018-09-09 00:00:00;31,6;14,9;6,61;31,7;0,0
2018-09-09 01:00:00;36,51;14,5;6,34;30,6;0,0
2018-09-09 02:00:00;35,93;14,7;6,01;29,96;0,0
2018-09-09 03:00:00;31,8;14,3;6,05;29,67;0,0
2018-09-09 04:00:00;30,95;14,1;6,08;29,53;0,0
2018-09-09 05:00:00;30,82;13,7;5,72;28,23;5,56
2018-09-09 06:00:00;23,97;14,2;6,52;30,75;47,23
2018-09-09 07:00:00;22,27;15,9;6,15;31,55;130,56
2018-09-09 08:00:00;25,78;18,0;6,52;34,62;375,0
2018-09-09 09:00:00;24,87;21,8;6,47;38,36;555,56
2018-09-09 10:00:00;45,38;22,8;5,84;37,77;577,78
2018-09-09 11:00:00;91,2;24,0;5,54;38,22;608,34
2018-09-09 12:00:00;94,9;25,2;5,55;39,48;655,56
2018-09-09 13:00:00;106,79;25,5;5,24;39,01;611,12
2018-09-09 14:00:00;106,25;26,2;5,47;40,29;469,45
2018-09-09 15:00:00;124,64;25,4;5,42;39,34;391,67
2018-09-09 16:00:00;127,86;25,4;5,42;39,34;236,12
2018-09-09 17:00:00;137,61;24,7;5,58;39,05;91,67
2018-09-09 18:00:00;86,37;22,3;6,0;37,67;2,78
2018-09-09 19:00:00;68,96;19,5;6,17;35,27;0,0
2018-09-09 20:00:00;61,59;17,8;6,44;34,2;0,0
2018-09-09 21:00:00;58,09;17,0;6,6;33,81;0,0
2018-09-09 22:00:00;48,07;16,1;6,69;33,11;0,0
2018-09-09 23:00:00;42,03;15,5;6,66;32,42;0,0
2018-09-10 00:00:00;41,58;14,3;6,46;30,7;0,0
2018-09-10 01:00:00;41,12;13,8;6,55;30,42;0,0
2018-09-10 02:00:00;39,57;13,7;6,41;29,96;0,0
2018-09-10 03:00:00;36,22;14,4;6,5;30,91;0,0
2018-09-10 04:00:00;40,01;14,3;6,56;30,96;0,0
2018-09-10 05:00:00;40,6;13,7;6,61;30,46;11,12
2018-09-10 06:00:00;40,76;14,2;6,72;31,26;55,56
2018-09-10 07:00:00;48,45;17,2;7,05;35,16;219,45
2018-09-10 08:00:00;65,34;21,7;7,4;40,63;416,67
2018-09-10 09:00:00;99,09;24,2;7,49;43,4;427,78
2018-09-10 10:00:00;206,51;24,3;7,35;43,14;313,89
2018-09-10 11:00:00;202,85;26,0;6,87;43,66;352,78
2018-09-10 12:00:00;188,38;26,2;6,74;43,53;405,56
2018-09-10 13:00:00;250,08;25,8;5,96;41,14;191,67
2018-09-10 14:00:00;242,42;25,7;6,34;41,99;155,56
2018-09-10 15:00:00;188,31;25,8;6,58;42,72;102,78
2018-09-10 16:00:00;220,28;24,2;7,68;43,88;83,34
2018-09-10 17:00:00;205,36;23,1;7,71;42,85;41,67
2018-09-10 18:00:00;179,28;22,0;7,38;40,87;0,0
2018-09-10 19:00:00;166,64;21,0;7,4;39,91;0,0
2018-09-10 20:00:00;158,84;20,1;7,74;39,84;0,0
2018-09-10 21:00:00;145,25;20,0;7,69;39,62;0,0
2018-09-10 22:00:00;128,26;19,5;7,88;39,59;0,0
2018-09-10 23:00:00;165,6;19,1;7,96;39,39;0,0
2018-09-11 00:00:00;150,51;18,5;8,06;39,04;0,0
2018-09-11 01:00:00;170,11;18,0;7,94;38,22;0,0
2018-09-11 02:00:00;137,4;17,7;7,92;37,86;0,0
2018-09-11 03:00:00;132,85;17,5;8,07;38,03;0,0
2018-09-11 04:00:00;114,78;17,4;8,39;38,75;0,0
2018-09-11 05:00:00;120,82;17,2;8,41;38,59;5,56
2018-09-11 06:00:00;129,89;17,3;8,09;37,89;47,23
2018-09-11 07:00:00;141,63;18,3;8,23;39,25;130,56
2018-09-11 08:00:00;147,24;20,8;8,39;42,22;355,56
2018-09-11 09:00:00;169,2;22,0;8,21;42,98;475,0
2018-09-11 10:00:00;200,26;22,9;7,97;43,3;469,45
2018-09-11 11:00:00;201,3;25,1;7,51;44,37;588,89
2018-09-11 12:00:00;258,68;25,3;6,39;41,72;491,67
2018-09-11 13:00:00;217,31;26,2;6,53;42,99;463,89
2018-09-11 14:00:00;221,28;26,4;6,82;43,94;369,45
2018-09-11 15:00:00;232,34;26,7;6,95;44,56;305,56
2018-09-11 16:00:00;254,22;26,6;7,12;44,91;177,78
2018-09-11 17:00:00;193,22;25,9;6,83;43,46;75,0
2018-09-11 18:00:00;262,44;24,3;6,97;42,17;2,78
2018-09-11 19:00:00;198,1;23,5;6,82;40,97;0,0
2018-09-11 20:00:00;193,53;23,4;6,96;41,22;0,0
2018-09-11 21:00:00;171,96;22,4;7,05;40,45;0,0
2018-09-11 22:00:00;154,49;21,7;7,4;40,63;0,0
2018-09-11 23:00:00;161,31;20,9;7,51;40,09;0,0
2018-09-12 00:00:00;161,32;20,7;7,72;40,43;0,0
2018-09-12 01:00:00;162,64;19,9;7,79;39,76;0,0
2018-09-12 02:00:00;159,72;19,5;7,73;39,23;0,0
2018-09-12 03:00:00;141,57;19,0;7,77;38,81;0,0
2018-09-12 04:00:00;154,0;18,5;7,66;38,02;0,0
2018-09-12 05:00:00;145,26;17,9;7,63;37,34;5,56
2018-09-12 06:00:00;122,62;18,8;7,67;38,36;94,45
2018-09-12 07:00:00;121,32;21,5;7,96;41,83;241,67
2018-09-12 08:00:00;145,45;23,9;8,47;45,6;386,12
2018-09-12 09:00:00;205,18;25,5;8,92;48,38;450,0
2018-09-12 10:00:00;317,77;25,3;9,02;48,42;452,78
2018-09-12 11:00:00;375,07;26,1;9,68;50,91;511,12
2018-09-12 12:00:00;399,23;27,3;9,25;51,05;555,56
2018-09-12 13:00:00;445,76;28,0;8,45;49,73;580,56
2018-09-12 14:00:00;506,31;27,0;9,76;52,05;422,23
2018-09-12 15:00:00;544,78;26,2;9,74;51,17;355,56
2018-09-12 16:00:00;773,2;23,5;9,91;48,85;130,56
2018-09-12 17:00:00;329,53;20,4;9,85;45,5;69,45
2018-09-12 18:00:00;281,15;18,6;9,33;42,35;5,56
2018-09-12 19:00:00;232,25;17,5;9,08;40,59;0,0
2018-09-12 20:00:00;205,59;16,6;8,57;38,38;0,0
2018-09-12 21:00:00;166,21;16,0;8,47;37,52;0,0
2018-09-12 22:00:00;138,07;16,0;8,59;37,81;0,0
2018-09-12 23:00:00;170,85;16,0;8,24;36,94;0,0
2018-09-13 00:00:00;132,25;15,5;7,54;34,65;0,0
2018-09-13 01:00:00;103,32;15,4;8,04;35,81;0,0
2018-09-13 02:00:00;106,81;14,7;7,89;34,72;0,0
2018-09-13 03:00:00;102,91;14,5;7,79;34,26;0,0
2018-09-13 04:00:00;105,31;14,3;7,79;34,06;0,0
2018-09-13 05:00:00;106,03;13,8;7,84;33,67;5,56
2018-09-13 06:00:00;98,56;13,7;7,78;33,43;22,23
2018-09-13 07:00:00;99,87;14,1;7,39;32,83;61,12
2018-09-13 08:00:00;102,08;13,7;7,69;33,19;77,78
2018-09-13 09:00:00;81,44;14,2;8,04;34,6;113,89
2018-09-13 10:00:00;60,53;14,3;8,2;35,09;130,56
2018-09-13 11:00:00;76,35;14,9;8,31;36,0;200,0
2018-09-13 12:00:00;100,99;15,5;8,09;36,05;213,89
2018-09-13 13:00:00;142,47;16,1;8,07;36,6;155,56
2018-09-13 14:00:00;123,37;16,3;7,94;36,48;105,56
2018-09-13 15:00:00;99,95;16,5;8,16;37,24;75,0
2018-09-13 16:00:00;109,44;16,1;8,18;36,89;33,34
2018-09-13 17:00:00;120,97;15,0;8,8;37,32;8,34
2018-09-13 18:00:00;126,42;14,5;8,72;36,62;0,0
2018-09-13 19:00:00;139,5;14,3;8,92;36,91;0,0
2018-09-13 20:00:00;134,53;13,8;8,93;36,42;0,0
2018-09-13 21:00:00;135,82;13,9;8,89;36,42;0,0
2018-09-13 22:00:00;147,17;14,0;8,74;36,16;0,0
2018-09-13 23:00:00;126,49;13,7;8,57;35,43;0,0
2018-09-14 00:00:00;126,31;13,9;8,59;35,66;0,0
2018-09-14 01:00:00;123,15;14,1;8,6;35,9;0,0
2018-09-14 02:00:00;126,8;13,6;8,32;34,69;0,0
2018-09-14 03:00:00;108,36;13,7;8,28;34,68;0,0
2018-09-14 04:00:00;115,85;13,6;8,12;34,19;0,0
2018-09-14 05:00:00;106,4;13,6;8,03;33,94;2,78
2018-09-14 06:00:00;98,96;14,3;8,82;36,65;44,45
2018-09-14 07:00:00;141,37;15,2;8,8;37,54;111,12
2018-09-14 08:00:00;119,19;16,1;8,64;38,05;247,23
2018-09-14 09:00:00;134,99;17,0;8,18;37,81;344,45
2018-09-14 10:00:00;142,58;17,4;8,02;37,8;275,0
2018-09-14 11:00:00;134,25;17,7;7,92;37,86;283,34
2018-09-14 12:00:00;114,23;18,2;7,78;38,02;286,12
2018-09-14 13:00:00;112,94;19,6;7,5;38,73;413,89
2018-09-14 14:00:00;123,23;19,3;7,08;37,35;225,0
2018-09-14 15:00:00;116,47;20,1;7,0;37,97;286,12
2018-09-14 16:00:00;102,77;20,1;7,0;37,97;197,23
2018-09-14 17:00:00;112,24;19,3;7,22;37,71;52,78
2018-09-14 18:00:00;92,49;17,8;7,84;37,76;2,78
2018-09-14 19:00:00;86,24;16,8;8,08;37,34;0,0
2018-09-14 20:00:00;119,0;15,7;8,42;37,08;0,0
2018-09-14 21:00:00;134,48;15,2;8,48;36,72;0,0
2018-09-14 22:00:00;121,05;15,3;8,53;36,96;0,0
2018-09-14 23:00:00;113,08;15,5;8,42;36,89;0,0
2018-09-15 00:00:00;114,45;15,8;8,25;36,75;0,0
2018-09-15 01:00:00;113,39;14,3;7,89;34,32;0,0
2018-09-15 02:00:00;99,66;13,6;7,73;33,2;0,0
2018-09-15 03:00:00;88,46;12,5;7,65;31,86;0,0
2018-09-15 04:00:00;79,45;12,2;7,32;30,73;0,0
2018-09-15 05:00:00;67,14;12,9;7,1;30,9;2,78
2018-09-15 06:00:00;49,84;13,6;6,85;30,98;69,45
2018-09-15 07:00:00;33,08;15,0;6,87;32,45;222,23
2018-09-15 08:00:00;24,18;16,8;6,76;34,0;369,45
2018-09-15 09:00:00;25,7;18,1;6,56;34,82;486,12
2018-09-15 10:00:00;24,32;18,8;6,99;36,63;536,12
2018-09-15 11:00:00;26,32;20,1;7,0;37,97;583,34
2018-09-15 12:00:00;42,7;20,2;6,75;37,43;472,23
2018-09-15 13:00:00;42,44;21,0;6,62;37,94;383,34
2018-09-15 14:00:00;44,2;20,8;6,7;37,91;169,45
2018-09-15 15:00:00;45,98;20,1;6,56;36,85;50,0
2018-09-15 16:00:00;42,02;19,9;6,77;37,18;61,12
2018-09-15 17:00:00;41,66;19,2;6,61;36,08;25,0
2018-09-15 18:00:00;40,11;18,0;6,91;35,6;2,78
2018-09-15 19:00:00;28,43;16,8;7,12;34,91;0,0
2018-09-15 20:00:00;36,49;15,8;7,35;34,47;0,0
2018-09-15 21:00:00;36,55;14,7;8,1;35,25;0,0
2018-09-15 22:00:00;44,84;13,9;8,19;34,65;0,0
2018-09-15 23:00:00;40,54;12,9;8,04;33,26;0,0
2018-09-16 00:00:00;35,59;11,8;7,82;31,59;0,0
2018-09-16 01:00:00;46,76;11,6;7,8;31,34;0,0
2018-09-16 02:00:00;47,56;11,5;7,41;30,24;0,0
2018-09-16 03:00:00;42,19;10,9;7,28;29,31;0,0
2018-09-16 04:00:00;39,3;10,4;6,88;27,79;0,0
2018-09-16 05:00:00;35,84;10,8;6,99;28,47;5,56
2018-09-16 06:00:00;28,67;11,6;7,2;29,82;61,12
2018-09-16 07:00:00;27,67;13,8;7,54;32,92;213,89
2018-09-16 08:00:00;32,02;16,3;7,7;35,89;313,89
2018-09-16 09:00:00;34,29;18,1;7,47;37,13;438,89
2018-09-16 10:00:00;38,6;19,5;7,02;37,42;541,67
2018-09-16 11:00:00;50,6;20,1;7,0;37,97;455,56
2018-09-16 12:00:00;45,05;20,9;6,74;38,12;502,78
2018-09-16 13:00:00;43,05;21,3;6,75;38,56;363,89
2018-09-16 14:00:00;45,58;21,7;6,59;38,57;322,23
2018-09-16 15:00:00;57,58;22,3;6,33;38,52;230,56
2018-09-16 16:00:00;55,64;21,6;6,23;37,54;111,12
2018-09-16 17:00:00;50,04;20,6;6,46;37,12;36,12
2018-09-16 18:00:00;40,4;19,1;6,57;35,87;0,0
2018-09-16 19:00:00;36,05;17,9;6,86;35,39;0,0
2018-09-16 20:00:00;37,99;17,1;7,13;35,25;0,0
2018-09-16 21:00:00;43,56;17,0;6,97;34,73;0,0
2018-09-16 22:00:00;39,03;14,8;6,89;32,29;0,0
2018-09-16 23:00:00;42,62;13,7;6,9;31,2;0,0
2018-09-17 00:00:00;46,22;13,7;7,1;31,7;0,0
2018-09-17 01:00:00;53,3;13,1;6,92;30,63;0,0
2018-09-17 02:00:00;58,82;13,0;6,96;30,65;0,0
2018-09-17 03:00:00;46,41;11,0;6,51;27,46;0,0
2018-09-17 04:00:00;40,67;10,2;6,25;25,99;0,0
2018-09-17 05:00:00;33,71;11,4;6,52;27,89;2,78
2018-09-17 06:00:00;29,6;12,1;6,56;28,72;77,78
2018-09-17 07:00:00;28,11;15,6;6,7;32,63;225,0
2018-09-17 08:00:00;27,9;19,0;6,53;35,67;377,78
2018-09-17 09:00:00;55,26;21,7;6,75;38,98;413,89
2018-09-17 10:00:00;124,66;23,7;6,53;40,46;458,34
2018-09-17 11:00:00;159,68;25,0;6,28;41,12;594,45
2018-09-17 12:00:00;177,7;26,1;5,65;40,64;633,34
2018-09-17 13:00:00;196,92;27,0;5,51;41,21;505,56
2018-09-17 14:00:00;199,22;27,5;5,45;41,56;400,0
2018-09-17 15:00:00;202,29;26,8;5,45;40,84;272,23
2018-09-17 16:00:00;190,76;26,7;5,2;40,1;186,12
2018-09-17 17:00:00;193,51;24,9;5,26;38,42;44,45
2018-09-17 18:00:00;157,14;21,1;5,73;35,76;0,0
2018-09-17 19:00:00;155,67;18,1;6,04;33,51;0,0
2018-09-17 20:00:00;127,39;17,6;6,1;33,16;0,0
2018-09-17 21:00:00;133,44;16,0;6,3;32,04;0,0
2018-09-17 22:00:00;108,39;15,0;6,55;31,64;0,0
2018-09-17 23:00:00;94,8;14,2;6,62;31,01;0,0
2018-09-18 00:00:00;89,61;13,5;6,62;30,28;0,0
2018-09-18 01:00:00;98,5;12,7;6,55;29,3;0,0
2018-09-18 02:00:00;87,53;13,4;6,96;31,04;0,0
2018-09-18 03:00:00;83,95;13,5;7,0;31,26;0,0
2018-09-18 04:00:00;89,46;14,3;6,97;31,99;0,0
2018-09-18 05:00:00;85,69;12,7;6,74;29,77;2,78
2018-09-18 06:00:00;65,56;14,7;7,16;32,87;63,89
2018-09-18 07:00:00;49,21;16,8;7,36;35,51;141,67
2018-09-18 08:00:00;55,88;19,7;7,69;39,31;358,34
2018-09-18 09:00:00;97,56;22,9;8,15;43,74;475,0
2018-09-18 10:00:00;160,88;25,6;8,36;47,04;547,23
2018-09-18 11:00:00;247,6;28,4;7,92;48,79;608,34
2018-09-18 12:00:00;328,8;28,9;6,91;46,71;608,34
2018-09-18 13:00:00;343,22;29,6;6,68;46,84;555,56
2018-09-18 14:00:00;312,91;30,3;6,69;47,57;463,89
2018-09-18 15:00:00;313,74;30,2;6,38;46,68;341,67
2018-09-18 16:00:00;321,56;30,1;5,54;44,44;194,45
2018-09-18 17:00:00;281,89;28,6;6,06;44,23;55,56
2018-09-18 18:00:00;254,95;26,1;6,28;42,25;0,0
2018-09-18 19:00:00;204,41;24,5;6,86;42,1;0,0
2018-09-18 20:00:00;202,95;22,6;6,97;40,44;0,0
2018-09-18 21:00:00;153,67;21,7;7,08;39,81;0,0
2018-09-18 22:00:00;132,37;21,5;7,15;39,79;0,0
2018-09-18 23:00:00;136,54;20,4;7,28;38,99;0,0
2018-09-19 00:00:00;124,58;19,7;7,26;38,22;0,0
2018-09-19 01:00:00;126,73;17,5;7,32;36,13;0,0
2018-09-19 02:00:00;123,75;18,7;7,63;38,13;0,0
2018-09-19 03:00:00;121,41;18,1;8,52;39,78;0,0
2018-09-19 04:00:00;136,29;16,9;8,49;38,49;0,0
2018-09-19 05:00:00;154,38;16,5;8,51;38,13;2,78
2018-09-19 06:00:00;167,0;17,6;8,88;40,19;69,45
2018-09-19 07:00:00;153,38;19,3;9,05;42,35;141,67
2018-09-19 08:00:00;202,23;21,2;9,24;44,77;266,67
2018-09-19 09:00:00;248,78;22,9;9,38;46,87;394,45
2018-09-19 10:00:00;281,67;24,7;9,09;47,99;536,12
2018-09-19 11:00:00;292,43;25,7;9,24;49,39;577,78
2018-09-19 12:00:00;311,58;26,8;8,98;49,85;572,23
2018-09-19 13:00:00;339,09;27,9;8,64;50,11;522,23
2018-09-19 14:00:00;376,63;28,7;8,06;49,46;425,0
2018-09-19 15:00:00;376,22;28,9;7,91;49,27;302,78
2018-09-19 16:00:00;344,12;28,9;8,16;49,9;166,67
2018-09-19 17:00:00;324,11;27,6;8,49;49,41;41,67
2018-09-19 18:00:00;299,94;26,0;8,56;47,96;0,0
2018-09-19 19:00:00;272,19;24,5;8,59;46,52;0,0
2018-09-19 20:00:00;250,71;23,5;8,82;46,06;0,0
2018-09-19 21:00:00;231,63;23,0;8,73;45,32;0,0
2018-09-19 22:00:00;224,07;22,3;8,7;44,53;0,0
2018-09-19 23:00:00;218,09;21,6;8,66;43,71;0,0
2018-09-20 00:00:00;207,57;20,6;8,59;42,52;0,0
2018-09-20 01:00:00;202,2;20,1;8,48;41,72;0,0
2018-09-20 02:00:00;187,34;19,3;8,48;40,92;0,0
2018-09-20 03:00:00;179,54;18,5;8,6;40,4;0,0
2018-09-20 04:00:00;181,59;18,0;8,72;40,19;0,0
2018-09-20 05:00:00;176,66;17,1;8,48;38,66;2,78
2018-09-20 06:00:00;168,49;17,4;9,02;40,34;41,67
2018-09-20 07:00:00;189,55;19,3;9,19;42,71;144,45
2018-09-20 08:00:00;227,51;21,7;9,2;45,19;294,45
2018-09-20 09:00:00;256,48;23,7;8,74;46,07;408,34
2018-09-20 10:00:00;273,28;24,9;8,41;46,45;469,45
2018-09-20 11:00:00;254,96;25,8;8,46;47,5;497,23
2018-09-20 12:00:00;291,16;27,4;8,85;50,12;536,12
2018-09-20 13:00:00;296,25;28,4;8,65;50,65;527,78
2018-09-20 14:00:00;335,44;29,7;8,29;51,05;408,34
2018-09-20 15:00:00;345,26;29,6;8,24;50,82;300,0
2018-09-20 16:00:00;333,09;28,8;7,61;48,41;166,67
2018-09-20 17:00:00;320,16;27,3;7,88;47,56;30,56
2018-09-20 18:00:00;280,1;24,9;8,21;45,95;0,0
2018-09-20 19:00:00;276,14;22,0;8,37;43,4;0,0
2018-09-20 20:00:00;253,69;20,7;8,34;41,98;0,0
2018-09-20 21:00:00;234,84;18,8;8,36;40,09;0,0
2018-09-20 22:00:00;211,78;17,8;8,23;38,74;0,0
2018-09-20 23:00:00;198,48;19,3;8,91;41,99;0,0
2018-09-21 00:00:00;179,11;18,6;8,65;40,64;0,0
2018-09-21 01:00:00;175,38;18,5;8,6;40,4;0,0
2018-09-21 02:00:00;167,08;17,6;8,63;39,55;0,0
2018-09-21 03:00:00;150,46;17,2;8,66;39,22;0,0
2018-09-21 04:00:00;148,69;18,7;9,12;41,92;0,0
2018-09-21 05:00:00;154,07;17,9;9,18;41,26;2,78
2018-09-21 06:00:00;194,34;18,6;9,33;42,35;61,12
2018-09-21 07:00:00;230,68;21,3;9,45;45,43;216,67
2018-09-21 08:00:00;239,93;23,2;9,37;47,17;252,78
2018-09-21 09:00:00;314,15;26,2;9,09;49,52;433,34
2018-09-21 10:00:00;351,5;27,4;8,85;50,12;488,89
2018-09-21 11:00:00;371,77;29,1;8,0;49,71;416,67
2018-09-21 12:00:00;370,14;29,9;8,39;51,5;444,45
2018-09-21 13:00:00;378,24;29,4;8,14;50,38;183,34
2018-09-21 14:00:00;378,57;27,8;8,35;49,27;83,34
2018-09-21 15:00:00;335,58;21,1;9,81;46,13;52,78
2018-09-21 16:00:00;279,69;15,0;8,58;36,78;19,45
2018-09-21 17:00:00;148,95;13,2;8,1;33,73;11,12
2018-09-21 18:00:00;111,33;13,5;8,46;34,94;2,78
2018-09-21 19:00:00;108,9;13,7;8,47;35,18;0,0
2018-09-21 20:00:00;115,72;13,8;8,23;34,67;0,0
2018-09-21 21:00:00;113,87;13,4;7,83;33,23;0,0
2018-09-21 22:00:00;85,17;12,8;7,15;30,92;0,0
2018-09-21 23:00:00;52,83;12,3;6,47;28,69;0,0
2018-09-22 00:00:00;30,79;12,0;6,17;27,62;0,0
2018-09-22 01:00:00;24,02;11,9;6,3;27,85;0,0
2018-09-22 02:00:00;22,64;11,9;6,3;27,85;0,0
2018-09-22 03:00:00;24,19;11,5;6,22;27,24;0,0
2018-09-22 04:00:00;23,96;11,0;6,02;26,22;0,0
2018-09-22 05:00:00;20,97;10,8;5,85;25,61;2,78
2018-09-22 06:00:00;20,48;10,4;6,41;26,6;16,67
2018-09-22 07:00:00;20,83;11,8;6,52;28,3;144,45
2018-09-22 08:00:00;19,62;13,4;6,67;30,31;175,0
2018-09-22 09:00:00;20,52;14,3;6,46;30,7;363,89
2018-09-22 10:00:00;22,91;15,2;6,2;30,97;241,67
2018-09-22 11:00:00;23,48;15,1;6,06;30,49;216,67
2018-09-22 12:00:00;24,59;16,7;5,88;31,68;397,23
2018-09-22 13:00:00;22,98;17,0;5,63;31,36;325,0
2018-09-22 14:00:00;24,9;17,2;4,97;29,88;275,0
2018-09-22 15:00:00;23,82;17,1;4,94;29,7;194,45
2018-09-22 16:00:00;21,71;16,8;4,85;29,16;116,67
2018-09-22 17:00:00;22,62;16,0;5,06;28,88;27,78
2018-09-22 18:00:00;21,15;15,4;5,3;28,89;0,0
2018-09-22 19:00:00;22,07;15,2;5,45;29,06;0,0
2018-09-22 20:00:00;22,69;13,5;5,84;28,33;0,0
2018-09-22 21:00:00;20,95;12,3;6,47;28,69;0,0
2018-09-22 22:00:00;22,68;11,9;6,47;28,29;0,0
2018-09-22 23:00:00;25,59;11,2;6,68;28,1;0,0
2018-09-23 00:00:00;24,09;10,9;6,79;28,07;0,0
2018-09-23 01:00:00;22,69;10,7;6,62;27,44;0,0
2018-09-23 02:00:00;22,12;10,5;6,61;27,21;0,0
2018-09-23 03:00:00;21,95;9,9;6,5;26,33;0,0
2018-09-23 04:00:00;22,08;9,6;6,52;26,07;0,0
2018-09-23 05:00:00;23,43;9,6;6,6;26,26;0,0
2018-09-23 06:00:00;18,7;10,0;6,7;26,93;27,78
2018-09-23 07:00:00;18,21;10,9;6,79;28,07;94,45
2018-09-23 08:00:00;19,47;12,1;6,74;29,16;166,67
2018-09-23 09:00:00;20,71;12,6;6,42;28,86;186,12
2018-09-23 10:00:00;20,71;13,5;5,94;28,57;208,34
2018-09-23 11:00:00;20,71;13,7;5,82;28,48;166,67
2018-09-23 12:00:00;20,71;13,0;6,31;28,99;94,45
2018-09-23 13:00:00;20,71;12,1;7,09;30,05;52,78
2018-09-23 14:00:00;20,71;11,1;7,13;29,13;22,23
2018-09-23 15:00:00;20,71;10,8;7,4;29,49;33,34
2018-09-23 16:00:00;20,71;10,5;7,17;28,61;11,12
2018-09-23 17:00:00;20,71;9,7;6,64;26,47;11,12
2018-09-23 18:00:00;20,71;9,6;6,6;26,26;0,0
2018-09-23 19:00:00;20,71;9,0;5,9;23,9;0,0
2018-09-23 20:00:00;20,71;8,7;6,13;24,18;0,0
2018-09-23 21:00:00;20,71;8,8;6,39;24,92;0,0
2018-09-23 22:00:00;20,71;8,7;6,2;24,36;0,0
2018-09-23 23:00:00;20,71;8,9;6,43;25,13;0,0
2018-09-24 00:00:00;20,71;8,7;6,2;24,36;0,0
2018-09-24 01:00:00;20,71;8,6;6,02;23,8;0,0
2018-09-24 02:00:00;20,71;8,2;5,93;23,15;0,0
2018-09-24 03:00:00;20,71;7,9;5,67;22,21;0,0
2018-09-24 04:00:00;20,71;7,8;5,57;21,84;0,0
2018-09-24 05:00:00;20,71;7,6;5,49;21,45;0,0
2018-09-24 06:00:00;20,71;7,9;5,47;21,71;47,23
2018-09-24 07:00:00;20,71;8,9;5,58;22,98;191,67
2018-09-24 08:00:00;22,4;10,1;5,43;23,83;325,0
2018-09-24 09:00:00;25,78;11,1;5,15;24,14;433,34
2018-09-24 10:00:00;28,09;12,0;5,03;24,75;516,67
2018-09-24 11:00:00;22,46;13,0;4,81;25,22;402,78
2018-09-24 12:00:00;28,39;10,6;4,98;23,2;358,34
2018-09-24 13:00:00;32,11;8,4;5,39;22,0;319,45
2018-09-24 14:00:00;25,83;9,8;5,47;23,64;219,45
2018-09-24 15:00:00;23,15;12,2;5,54;26,24;341,67
2018-09-24 16:00:00;27,15;10,4;5,46;24,22;208,34
2018-09-24 17:00:00;26,07;10,9;4,76;22,94;41,67
2018-09-24 18:00:00;24,3;10,0;4,78;22,1;0,0
2018-09-24 19:00:00;21,92;9,2;4,89;21,57;0,0
2018-09-24 20:00:00;23,35;8,4;4,5;19,76;0,0
2018-09-24 21:00:00;21,66;8,0;4,44;19,21;0,0
2018-09-24 22:00:00;18,75;7,8;4,51;19,19;0,0
2018-09-24 23:00:00;18,09;7,1;4,55;18,58;0,0
2018-09-25 00:00:00;18,64;6,7;4,61;18,32;0,0
2018-09-25 01:00:00;16,69;6,4;4,64;18,08;0,0
2018-09-25 02:00:00;18,33;6,0;4,69;17,79;0,0
2018-09-25 03:00:00;19,79;5,8;4,62;17,43;0,0
2018-09-25 04:00:00;18,57;5,7;4,59;17,25;0,0
2018-09-25 05:00:00;13,45;5,1;4,56;16,58;0,0
2018-09-25 06:00:00;10,2;5,5;4,64;17,17;50,0
2018-09-25 07:00:00;10,38;7,1;4,8;19,21;188,89
2018-09-25 08:00:00;14,84;8,7;5,01;21,35;336,12
2018-09-25 09:00:00;16,04;10,6;5,22;23,81;461,12
2018-09-25 10:00:00;21,04;11,8;4,88;24,16;463,89
2018-09-25 11:00:00;25,53;13,0;4,53;24,52;611,12
2018-09-25 12:00:00;28,1;13,8;4,29;24,7;550,0
2018-09-25 13:00:00;27,21;13,1;4,0;23,27;461,12
2018-09-25 14:00:00;23,52;14,2;3,7;23,62;338,89
2018-09-25 15:00:00;27,13;14,2;3,8;23,87;319,45
2018-09-25 16:00:00;30,41;13,6;3,75;23,14;177,78
2018-09-25 17:00:00;26,93;11,7;3,82;21,4;41,67
2018-09-25 18:00:00;23,51;11,2;4,11;21,61;0,0
2018-09-25 19:00:00;25,02;10,2;4,38;21,29;0,0
2018-09-25 20:00:00;28,98;9,2;4,46;20,47;0,0
2018-09-25 21:00:00;22,67;8,0;4,58;19,55;0,0
2018-09-25 22:00:00;23,13;6,3;4,25;17,0;0,0
2018-09-25 23:00:00;23,11;6,7;4,25;17,4;0,0
2018-09-26 00:00:00;24,17;6,3;4,19;16,85;0,0
2018-09-26 01:00:00;24,38;6,4;4,16;16,88;0,0
2018-09-26 02:00:00;23,44;5,7;4,08;15,96;0,0
2018-09-26 03:00:00;23,17;5,7;4,19;16,25;0,0
2018-09-26 04:00:00;20,16;5,6;4,16;16,07;0,0
2018-09-26 05:00:00;21,61;5,6;4,16;16,07;0,0
2018-09-26 06:00:00;22,07;6,0;4,22;16,63;36,12
2018-09-26 07:00:00;21,87;7,1;4,37;18,11;127,78
2018-09-26 08:00:00;19,18;9,6;4,43;20,81;230,56
